Row_ID,Order_ID,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship_Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date,Status
5822,41316,2009-07-21,Not Specified,8,121.7400000000,0.0100000000,Regular Air,21.0000000000,14.2800000000,2.9900000000,John Castell,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Premier Heavy-Duty Binder with Round Locking Rings,Small Box,0.3900000000,2009-07-22,Not Returned
5823,41316,2009-07-21,Not Specified,4,700.3660000000,0.0000000000,Regular Air,-787.7000000000,205.9900000000,5.9900000000,John Castell,Ontario,Ontario,Consumer,Technology,Telephones and Communication,3285,Small Box,0.5900000000,2009-07-24,Not Returned
5824,41318,2011-10-09,Low,21,1223.1100000000,0.0000000000,Express Air,161.7200000000,56.9600000000,13.2200000000,Brian Stugart,Ontario,Ontario,Consumer,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.5600000000,2011-10-18,Not Returned
5825,41345,2012-02-02,Medium,36,66.4100000000,0.0400000000,Regular Air,0.3700000000,1.8800000000,0.7900000000,Magdelene Morse,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Staples Pushpins,Wrap Bag,0.5000000000,2012-02-02,Not Returned
5826,41349,2011-12-17,Critical,44,346.2000000000,0.0000000000,Express Air,-335.6900000000,7.3800000000,11.5100000000,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.3600000000,2011-12-18,Not Returned
5827,41349,2011-12-17,Critical,4,85.9600000000,0.0800000000,Express Air,-7.4800000000,20.2400000000,8.9900000000,Jennifer Patt,British Columbia,West,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.4600000000,2011-12-19,Not Returned
5828,41349,2011-12-17,Critical,39,475.5200000000,0.0700000000,Regular Air,-70.4300000000,12.4400000000,6.2700000000,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.5700000000,2011-12-19,Not Returned
5829,41350,2010-05-08,Medium,1,423.3000000000,0.0100000000,Regular Air,-259.0100000000,419.1900000000,19.9900000000,Erica Hernandez,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.5800000000,2010-05-09,Not Returned
5830,41351,2010-09-23,Not Specified,48,8273.2795000000,0.0800000000,Regular Air,2461.3100000000,205.9900000000,8.9900000000,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.5600000000,2010-09-24,Not Returned
5831,41378,2012-10-29,Not Specified,30,5454.5100000000,0.0300000000,Delivery Truck,446.2600000000,180.9800000000,30.0000000000,Harold Ryan,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.6900000000,2012-11-01,Not Returned
5832,41378,2012-10-29,Not Specified,42,1264.1700000000,0.0500000000,Regular Air,433.3400000000,29.8900000000,1.9900000000,Harold Ryan,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5000000000,2012-10-31,Not Returned
5833,41383,2010-05-12,Low,36,1449.4500000000,0.0400000000,Regular Air,620.0700000000,41.9400000000,2.9900000000,Fred McMath,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.3500000000,2010-05-19,Not Returned
5834,41383,2010-05-12,Low,38,2702.3000000000,0.0300000000,Delivery Truck,-1330.7800000000,70.9800000000,59.8100000000,Fred McMath,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6000000000,2010-05-16,Not Returned
5835,41409,2011-07-21,Not Specified,1,18.9200000000,0.0000000000,Regular Air,-18.2500000000,11.5000000000,7.1900000000,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4000000000,2011-07-23,Not Returned
5836,41412,2009-09-17,Not Specified,47,263.8100000000,0.0300000000,Regular Air,-237.5400000000,5.4000000000,7.7800000000,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.3700000000,2009-09-19,Not Returned
5837,41413,2011-11-16,Low,17,10134.5500000000,0.0800000000,Regular Air,-597.2100000000,599.9900000000,24.4900000000,Art Miller,British Columbia,West,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.3700000000,2011-11-23,Not Returned
5838,41413,2011-11-16,Low,46,1765.6400000000,0.0800000000,Regular Air,108.6500000000,40.9700000000,14.4500000000,Art Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.5700000000,2011-11-18,Not Returned
5839,41413,2011-11-16,Low,23,156.5000000000,0.0100000000,Regular Air,-49.6000000000,6.4800000000,6.0000000000,Art Miller,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 2,Small Box,0.3700000000,2011-11-20,Not Returned
5840,41415,2009-11-10,Low,10,80.9200000000,0.0900000000,Regular Air,-20.1600000000,7.6400000000,5.8300000000,Debra Catini,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.3600000000,2009-11-15,Not Returned
5841,41440,2009-09-22,High,20,92.9400000000,0.0900000000,Regular Air,37.7700000000,4.9100000000,0.5000000000,Alejandro Savely,British Columbia,West,Corporate,Office Supplies,Labels,Avery 493,Small Box,0.3600000000,2009-09-23,Not Returned
5842,41440,2009-09-22,High,19,6070.9600000000,0.0100000000,Delivery Truck,173.4800000000,296.1800000000,54.1200000000,Alejandro Savely,British Columbia,West,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.7600000000,2009-09-25,Not Returned
5843,41441,2012-01-23,Medium,41,221.0800000000,0.0000000000,Regular Air,-108.2000000000,4.9100000000,5.6800000000,Tom Stivers,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.3600000000,2012-01-24,Not Returned
5844,41472,2010-01-23,Low,48,280.8700000000,0.0100000000,Express Air,-214.1500000000,5.3800000000,7.5700000000,Helen Wasserman,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.3600000000,2010-01-30,Not Returned
5845,41474,2009-04-20,Not Specified,35,3640.8300000000,0.0000000000,Delivery Truck,-6.8000000000,100.9800000000,35.8400000000,Matt Connell,Ontario,Ontario,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.6200000000,2009-04-22,Not Returned
5846,41474,2009-04-20,Not Specified,50,225.9400000000,0.0900000000,Regular Air,-89.1300000000,4.7700000000,2.3900000000,Matt Connell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.7200000000,2009-04-22,Not Returned
5847,41476,2010-05-31,High,48,92.2500000000,0.0700000000,Regular Air,-104.8000000000,1.8600000000,2.5800000000,Mark Cousins,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.8200000000,2010-06-01,Not Returned
5848,41504,2012-10-28,Critical,20,302.9400000000,0.0700000000,Regular Air,-30.2000000000,15.5100000000,5.8000000000,Paul Knutson,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Small Box,0.6000000000,2012-10-30,Not Returned
5849,41508,2010-09-24,High,39,18561.3100000000,0.0500000000,Delivery Truck,4822.4200000000,500.9800000000,26.0000000000,Liz Willingham,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6000000000,2010-09-26,Returned
5850,41539,2011-05-03,High,24,41.8500000000,0.0400000000,Express Air,-8.4400000000,1.6000000000,1.2900000000,Charles Crestani,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.4200000000,2011-05-05,Not Returned
5851,41539,2011-05-03,High,41,2303.7125000000,0.0400000000,Regular Air,398.2200000000,65.9900000000,8.9900000000,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.5800000000,2011-05-04,Not Returned
5852,41542,2009-09-26,High,47,6181.4800000000,0.0300000000,Delivery Truck,-194.8300000000,124.4900000000,51.9400000000,Marc Crier,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.6300000000,2009-09-27,Not Returned
5853,41543,2009-02-06,Low,45,7548.6500000000,0.0300000000,Delivery Truck,1385.3500000000,160.9800000000,30.0000000000,Bill Donatelli,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.6200000000,2009-02-10,Not Returned
5854,41543,2009-02-06,Low,24,1318.8685000000,0.0300000000,Regular Air,172.3300000000,65.9900000000,3.9900000000,Bill Donatelli,Ontario,Ontario,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.5900000000,2009-02-10,Not Returned
5855,41569,2010-07-21,Critical,49,617.3400000000,0.0600000000,Regular Air,47.1000000000,12.2800000000,6.4700000000,Kean Nguyen,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1881,Small Box,0.3800000000,2010-07-22,Not Returned
5856,41569,2010-07-21,Critical,16,60.7600000000,0.0300000000,Regular Air,5.2500000000,3.7000000000,1.6100000000,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,0.4400000000,2010-07-23,Not Returned
5857,41570,2010-12-03,Not Specified,24,2289.9200000000,0.0900000000,Regular Air,1037.5500000000,104.8500000000,4.6500000000,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Xerox 1941,Small Box,0.3700000000,2010-12-05,Not Returned
5858,41571,2011-06-06,Low,42,906.0700000000,0.0000000000,Regular Air,-2.6600000000,20.1500000000,8.9900000000,Katherine Nockton,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,0.5800000000,2011-06-15,Not Returned
5859,41574,2010-09-20,High,23,283.8200000000,0.0100000000,Regular Air,-38.9400000000,11.9700000000,5.8100000000,Brendan Murry,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6000000000,2010-09-22,Not Returned
5860,41604,2009-02-10,Medium,22,138.2400000000,0.0600000000,Regular Air,-48.2200000000,6.3700000000,5.1900000000,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.3800000000,2009-02-11,Not Returned
5861,41605,2010-12-25,Medium,4,114.5700000000,0.0200000000,Regular Air,-29.9800000000,24.9200000000,12.9800000000,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.3900000000,2010-12-26,Not Returned
5862,41606,2009-06-23,High,23,4514.8600000000,0.0900000000,Delivery Truck,-641.0900000000,200.9800000000,55.9600000000,Brad Eason,Ontario,Ontario,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.7500000000,2009-06-24,Not Returned
5863,41606,2009-06-23,High,30,79.1400000000,0.0900000000,Regular Air,-4.7300000000,2.7800000000,0.9700000000,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,0.5900000000,2009-06-24,Not Returned
5864,41607,2009-12-19,Medium,36,4115.7400000000,0.1000000000,Regular Air,1719.4700000000,120.9800000000,9.0700000000,Barry Franz,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.3500000000,2009-12-21,Not Returned
5865,41632,2010-12-01,Low,34,1541.4580000000,0.0500000000,Regular Air,-238.1600000000,55.9900000000,5.0000000000,Patrick Jones,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory36,Small Pack,0.8300000000,2010-12-08,Not Returned
5866,41633,2010-11-09,Low,29,3636.9100000000,0.0000000000,Delivery Truck,-1284.2400000000,122.9900000000,70.2000000000,Bill Eplett,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.7400000000,2010-11-09,Not Returned
5867,41634,2012-12-08,Not Specified,7,57.3500000000,0.0600000000,Regular Air,-28.5500000000,8.3300000000,1.9900000000,Darrin Van Huff,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.5200000000,2012-12-09,Not Returned
5868,41634,2012-12-08,Not Specified,10,371.4500000000,0.0100000000,Regular Air,17.7300000000,34.9900000000,7.7300000000,Darrin Van Huff,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,0.5900000000,2012-12-10,Not Returned
5869,41636,2009-08-14,Critical,47,5294.4800000000,0.0300000000,Regular Air,1521.3100000000,107.5300000000,5.8100000000,MaryBeth Skach,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.6500000000,2009-08-15,Not Returned
5870,41636,2009-08-14,Critical,25,423.1500000000,0.0500000000,Regular Air,-47.2800000000,16.9800000000,7.7800000000,MaryBeth Skach,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Small Pack,0.5700000000,2009-08-16,Not Returned
5871,41636,2009-08-14,Critical,27,2762.8570000000,0.0300000000,Regular Air,722.2400000000,115.9900000000,4.2300000000,MaryBeth Skach,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,282,Small Box,0.5600000000,2009-08-16,Not Returned
5872,41664,2011-12-04,Critical,5,54.8000000000,0.0000000000,Regular Air,-15.3000000000,9.7800000000,1.9900000000,Janet Molinari,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.4300000000,2011-12-04,Not Returned
5873,41664,2011-12-04,Critical,40,1038.1900000000,0.0700000000,Regular Air,230.6900000000,25.9800000000,4.0800000000,Janet Molinari,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Small Pack,0.5700000000,2011-12-06,Not Returned
5874,41666,2012-03-03,Medium,26,596.1560000000,0.1000000000,Express Air,-97.9200000000,28.9900000000,8.5900000000,Corey Roper,Newfoundland,Atlantic,Small Business,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.5600000000,2012-03-04,Not Returned
5875,41667,2012-06-20,High,18,1062.2195000000,0.0300000000,Regular Air,132.3700000000,65.9900000000,5.3100000000,Richard Bierner,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.5700000000,2012-06-23,Not Returned
5876,41671,2012-12-03,Critical,49,638.9100000000,0.0200000000,Regular Air,77.4800000000,12.9800000000,3.1400000000,Bart Watters,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6000000000,2012-12-05,Not Returned
5877,41696,2009-07-13,Not Specified,45,237.2800000000,0.0300000000,Express Air,-2088.6800000000,4.4800000000,49.0000000000,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6000000000,2009-07-15,Not Returned
5878,41702,2010-12-22,Not Specified,21,3323.4400000000,0.0300000000,Regular Air,99.8800000000,152.4800000000,4.0000000000,Corinna Mitchell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.7900000000,2010-12-23,Not Returned
5879,41702,2010-12-22,Not Specified,5,27.9000000000,0.0200000000,Regular Air,-22.8200000000,4.2800000000,6.7200000000,Corinna Mitchell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1927,Small Box,0.4000000000,2010-12-24,Not Returned
5880,41728,2009-09-30,High,28,23106.4600000000,0.0800000000,Regular Air,9527.4700000000,896.9900000000,19.9900000000,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.3800000000,2009-10-02,Not Returned
5881,41728,2009-09-30,High,10,2549.5800000000,0.0200000000,Delivery Truck,41.5300000000,243.9800000000,62.9400000000,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.5700000000,2009-10-01,Not Returned
5882,41760,2012-01-27,Low,21,6688.6600000000,0.0400000000,Regular Air,2648.0800000000,315.9800000000,19.9900000000,Erica Smith,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,Small Box,0.3800000000,2012-02-01,Returned
5883,41760,2012-01-27,Low,22,247.4500000000,0.0000000000,Regular Air,-133.1800000000,9.9800000000,12.5200000000,Erica Smith,Alberta,West,Small Business,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Small Box,0.5700000000,2012-02-03,Returned
5884,41760,2012-01-27,Low,7,685.7205000000,0.0800000000,Regular Air,-278.8700000000,115.9900000000,2.5000000000,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,6160,Small Box,0.5700000000,2012-02-01,Returned
5885,41760,2012-01-27,Low,40,3232.1335000000,0.0500000000,Regular Air,696.9500000000,95.9900000000,8.9900000000,Erica Smith,Alberta,West,Small Business,Technology,Telephones and Communication,600 Series Flip,Small Box,0.5700000000,2012-02-01,Returned
5886,41764,2009-10-05,Not Specified,16,5105.0600000000,0.0300000000,Delivery Truck,467.1200000000,320.6400000000,29.2000000000,Katherine Nockton,Ontario,Ontario,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.6600000000,2009-10-07,Not Returned
5887,41765,2009-12-09,Medium,41,204.9900000000,0.0300000000,Regular Air,-95.9900000000,4.9800000000,4.9500000000,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.3700000000,2009-12-11,Not Returned
5888,41766,2012-09-11,Critical,7,273.4200000000,0.0000000000,Regular Air,10.0600000000,34.5400000000,14.7200000000,Stefania Perrino,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.3700000000,2012-09-12,Not Returned
